"","success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","is_finished","codeversion","is_changedfullscreen","designversion","timepassed_mins","width","height","HaveSeenImages","all_accumulated_accuracy","rt","rt_keypresses","response","keypresses","rt_key_start","rt_key_end","task","id","webaudio","mobile","os","fullscreen","vsync_rate","webcam","microphone","question_order","stimulus","anRepeatedItem","current_assignmentTypesWithinList","is_chosenFinal","is_currentObjAppear1","is_studied_appear0_initial","is_studied_appear1_initial","is_studied_appear2_initial","is_tested_appear0_initial","is_tested_appear1_initial","is_tested_appear2_initial","listNum_appear0_initial","listNum_appear1_initial","stimulusConditionName_nPlusOneTrial","num_CurrObjAppear","stimulusConditions","studyPos_appear0_initial","studyPos_appear1_initial","studyPos_appear2_initial","testPos_appear0_initial","testPos_appear1_initial","testPos_appear2_initial","testPos_final","type_code_studiedCurr","type_code_testiedCurr","type_code_testiedNext","type_comment","id_picName","is_old","correct_response_key","listNum_appear2_initial","listNum_pickedFrom","listNum_infinalOrder","presPos_digit","stimulus_id","sum_currList","correct_response","correct","responsesum","accumulated_accuracy","recognition_correct","correct_appear1","correct_appear2"
"501","","","","","","html-keyboard-response",500,1548299,"0.0-11.0-5.0-0.5",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,25.84,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"digitPresentation","","","","","",NA,"","","","4","","","","","","","","","","",7,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",6,4,41,NA,NA,"",NA,NA,"",""
"502","","","","","","html-keyboard-response",501,1551387,"0.0-11.0-5.0-0.6",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,25.89,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"digitPresentation","","","","","",NA,"","","","8","","","","","","","","","","",7,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",7,8,41,NA,NA,"",NA,NA,"",""
"503","","","","","","html-keyboard-response",502,1554541,"0.0-11.0-5.0-0.7",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,25.94,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"digitPresentation","","","","","",NA,"","","","4","","","","","","","","","","",7,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",8,4,41,NA,NA,"",NA,NA,"",""
"504","","","","","","survey-text",503,1559604,"0.0-11.0-6.0-0.0-0.0",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.03,1366,768,"No",0.678030303030303,"3913","[2326,2845,3911]","{""Q0"":""41""}","[""4"",""1"",""Enter""]",0,NA,"answer_counting","","","","","",NA,"","","","","","","","","","","","","","",NA,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",NA,NA,NA,41,1,"41",NA,NA,"",""
"505","","","","","","html-keyboard-response",504,1561166,"0.0-11.0-7.0-0.0",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.05,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"promptfeedback","","","","","",NA,"","","","<p background:white>CORRECT!</p>","","","","","","","","","","",NA,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",""
"506","","","","","","html-keyboard-response",505,1564416,"0.0-11.0-8.0-0.0",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.11,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"prompt","","","","","",NA,"","","","Now judge if you have seen this pictures from the list you JUST studied before the digits","","","","","","","","","","",NA,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",""
"507","","","","","","html-keyboard-response",506,1565640,"0.0-11.0-9.0-0.0",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.13,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"fixation","","","","","",NA,"","","","<div style=""font-size:60px;"">+</div>","","","","","","","","","","",NA,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",""
"508","","","","","","image-keyboard-response",507,1567344,"0.0-11.0-10.0-0.0",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.16,1366,768,"No",0.678030303030303,"1573","","j","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2266).jpg","true","T_foil","true","false","false","true","false","true","true","true",7,6,"Dn","2","Dn","0",26,0,"1",26,1,202,"1","1","1","current target, in next trial, from last trial","1 (2266).jpg","false","f","7",0,"null",NA,NA,NA,NA,0,"",0,0,"true","false"
"509","","","","","","image-keyboard-response",508,1568809,"0.0-11.0-10.0-0.1",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.18,1366,768,"No",0.678030303030303,"1259","","j","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2400).jpg","true","T_foil","true","false","false","true","false","true","true","true",7,6,"Dn","2","Dn","0",22,0,"2",22,2,347,"1","1","1","current target, in next trial, from last trial","1 (2400).jpg","false","f","7",0,"null",NA,NA,NA,NA,0,"",0,0,"false","false"
"510","","","","","","image-keyboard-response",509,1570368,"0.0-11.0-10.0-0.2",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.21,1366,768,"No",0.678030303030303,"1322","","f","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (21).jpg","false","T_target","true","true","true","true","false","true","true","false",7,7,"B","1","B","30",30,0,"3",3,0,411,"1","1","0","current target, not in next trial","1 (21).jpg","false","j","false",0,"null",NA,NA,NA,NA,0,"",0,0,"false","null"
"511","","","","","","image-keyboard-response",510,1571915,"0.0-11.0-10.0-0.3",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.23,1366,768,"No",0.678030303030303,"1327","","f","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1427).jpg","false","T_foil","false","true","false","false","false","true","true","false",7,7,"Fn+1","1","Fn","0",0,0,"4",4,0,0,"0","1","0","tested only, not in next trial","1 (1427).jpg","false","f","false",0,"null",NA,NA,NA,NA,1,"",0.25,1,"true","null"
"512","","","","","","image-keyboard-response",511,1572822,"0.0-11.0-10.0-0.4",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.25,1366,768,"No",0.678030303030303,"667","","j","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1046).jpg","true","T_foil","true","false","false","false","false","true","false","true",7,6,"Fnn","2","Fnn","0",0,0,"5",0,5,308,"0","1","1","tested only, in next trial, from last trial","1 (1046).jpg","false","f","7",0,"null",NA,NA,NA,NA,0,"",0.2,0,"false","false"
"513","","","","","","image-keyboard-response",512,1574605,"0.0-11.0-10.0-0.5",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.28,1366,768,"No",0.678030303030303,"1542","","f","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1944).jpg","false","T_foil","true","true","false","false","false","true","true","false",7,7,"Fn+1","1","Fn","0",0,0,"6",6,0,97,"0","1","0","tested only, not in next trial","1 (1944).jpg","false","f","false",0,"2",NA,NA,NA,NA,1,"",0.333333333333333,1,"true","null"
"514","","","","","","image-keyboard-response",513,1575827,"0.0-11.0-10.0-0.6",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.3,1366,768,"No",0.678030303030303,"1018","","f","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (869).jpg","false","T_target","true","true","true","true","false","true","true","false",7,7,"B","1","B","8",8,0,"7",7,0,140,"1","1","0","current target, not in next trial","1 (869).jpg","false","j","false",0,"null",NA,NA,NA,NA,0,"",0.285714285714286,0,"false","null"
"515","","","","","","image-keyboard-response",514,1577680,"0.0-11.0-10.0-0.7",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.33,1366,768,"No",0.678030303030303,"1607","","f","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1947).jpg","false","T_foil","true","true","false","false","false","true","true","false",7,7,"Fn+1","1","Fn","0",0,0,"8",8,0,427,"0","1","0","tested only, not in next trial","1 (1947).jpg","false","f","false",0,"9",NA,NA,NA,NA,1,"",0.375,1,"true","null"
"516","","","","","","image-keyboard-response",515,1579105,"0.0-11.0-10.0-0.8",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.35,1366,768,"No",0.678030303030303,"1233","","f","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1513).jpg","true","T_target","true","true","true","true","false","true","true","true",7,7,"Dn+1","1","Dn","11",11,0,"9",9,15,295,"1","1","1","current target, in next trial","1 (1513).jpg","false","j","8",0,"null",NA,NA,NA,NA,0,"",0.333333333333333,0,"false","false"
"517","","","","","","image-keyboard-response",516,1580428,"0.0-11.0-10.0-0.9",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.37,1366,768,"No",0.678030303030303,"1127","","f","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (244).jpg","false","T_target","true","true","true","true","false","true","true","false",7,7,"B","1","B","17",17,0,"10",10,0,256,"1","1","0","current target, not in next trial","1 (244).jpg","false","j","false",0,"null",NA,NA,NA,NA,0,"",0.3,0,"false","null"
"518","","","","","","image-keyboard-response",517,1581794,"0.0-11.0-10.0-0.10",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.4,1366,768,"No",0.678030303030303,"1159","","f","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (893).jpg","false","T_target","true","true","true","true","false","true","true","false",7,7,"B","1","B","7",7,0,"11",11,0,134,"1","1","0","current target, not in next trial","1 (893).jpg","false","j","false",0,"null",NA,NA,NA,NA,0,"",0.272727272727273,0,"false","null"
"519","","","","","","image-keyboard-response",518,1583270,"0.0-11.0-10.0-0.11",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.42,1366,768,"No",0.678030303030303,"1238","","f","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (577).jpg","true","T_foil","true","true","false","false","false","true","true","true",7,7,"Fnn+1","1","Fnn","0",0,0,"12",12,6,243,"0","1","1","tested only, in next trial","1 (577).jpg","false","f","8",0,"5",NA,NA,NA,NA,1,"",0.333333333333333,1,"true","false"
"520","","","","","","image-keyboard-response",519,1584278,"0.0-11.0-10.0-0.12",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.44,1366,768,"No",0.678030303030303,"774","","j","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (535).jpg","true","T_foil","false","false","false","true","false","true","true","true",7,6,"Dn","2","Dn","0",29,0,"13",29,13,0,"1","1","1","current target, in next trial, from last trial","1 (535).jpg","false","f","7",0,"null",NA,NA,NA,NA,0,"",0.307692307692308,0,"false","false"
"521","","","","","","image-keyboard-response",520,1585266,"0.0-11.0-10.0-0.13",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.45,1366,768,"No",0.678030303030303,"787","","f","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1009).jpg","false","T_target","true","true","true","true","false","true","true","false",7,7,"B","1","B","6",6,0,"14",14,0,335,"1","1","0","current target, not in next trial","1 (1009).jpg","false","j","false",0,"null",NA,NA,NA,NA,0,"",0.285714285714286,0,"false","null"
"522","","","","","","image-keyboard-response",521,1586326,"0.0-11.0-10.0-0.14",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.47,1366,768,"No",0.678030303030303,"844","","j","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (59).jpg","true","T_foil","true","false","false","true","false","true","false","true",7,6,"Cn","2","Cn","0",4,0,"15",0,15,43,"1","0","1","studied only, in next trial, from last trial","1 (59).jpg","false","f","7",0,"null",NA,NA,NA,NA,0,"",0.266666666666667,0,"null","false"
"523","","","","","","image-keyboard-response",522,1587364,"0.0-11.0-10.0-0.15",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.49,1366,768,"No",0.678030303030303,"818","","j","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1683).jpg","true","T_foil","true","false","false","false","false","true","false","true",7,6,"Fnn","2","Fnn","0",0,0,"16",0,16,419,"0","1","1","tested only, in next trial, from last trial","1 (1683).jpg","false","f","7",0,"null",NA,NA,NA,NA,0,"",0.25,0,"true","false"
"524","","","","","","image-keyboard-response",523,1588942,"0.0-11.0-10.0-0.16",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.52,1366,768,"No",0.678030303030303,"1344","","j","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2244).jpg","true","T_foil","true","true","false","false","false","true","true","true",7,7,"Fnn+1","1","Fnn","0",0,0,"17",17,20,113,"0","1","1","tested only, in next trial","1 (2244).jpg","false","f","8",0,"3",NA,NA,NA,NA,0,"",0.235294117647059,0,"false","false"
"525","","","","","","image-keyboard-response",524,1590033,"0.0-11.0-10.0-0.17",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,26.53,1366,768,"No",0.678030303030303,"881","","j","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1277).jpg","true","T_foil","true","false","false","true","false","true","false","true",7,6,"Cn","2","Cn","0",6,0,"18",0,18,216,"1","0","1","studied only, in next trial, from last trial","1 (1277).jpg","false","f","7",0,"null",NA,NA,NA,NA,0,"",0.222222222222222,0,"null","false"
